"userid";"uIndex";"adid";"aIndex";"Rating"
974549;4540;6143800;661;4
990969;4617;6143800;661;4
1015008;4731;6143800;661;1.5
1089649;5086;6143800;661;1.5
1116766;5204;6143800;661;4
1119131;5217;6143800;661;4
1224485;5693;6143800;661;4
1237348;5746;6143800;661;2
1238006;5750;6143800;661;4
1395212;6429;6143800;661;4
1486906;6854;6143800;661;1.5
1566995;7225;6143800;661;4
1585638;7304;6143800;661;3
1694905;7832;6143800;661;3.5
1717238;7939;6143800;661;4
1731930;8012;6143800;661;4
1768201;8181;6143800;661;0
1811901;8367;6143800;661;1
1826957;8446;6143800;661;4
1852575;8568;6143800;661;4
1852873;8570;6143800;661;5
1970205;9108;6143800;661;4
1982021;9165;6143800;661;4
1041909;4838;6144421;662;4
1816643;8396;6144421;662;3.5
114296;522;6147870;663;4
213295;985;6147870;663;2
364252;1727;6147870;663;4
477703;2241;6147870;663;4
575262;2697;6147870;663;1.5
639438;3018;6147870;663;4
689295;3232;6147870;663;3
697335;3267;6147870;663;4
701750;3287;6147870;663;1.5
716066;3354;6147870;663;1
760100;3548;6147870;663;4
830722;3858;6147870;663;4
876157;4073;6147870;663;1
1053407;4885;6147870;663;4
1117339;5209;6147870;663;1.5
1162920;5422;6147870;663;3
1203035;5599;6147870;663;2
1313337;6078;6147870;663;1
1467452;6770;6147870;663;1
1588764;7320;6147870;663;4
1821704;8423;6147870;663;3.5
1867005;8629;6147870;663;4
1927908;8909;6147870;663;3
11989;51;6149607;664;4
35669;157;6149607;664;4
41206;187;6149607;664;3.5
58374;272;6149607;664;4.5
127822;592;6149607;664;1
137650;636;6149607;664;4
174120;787;6149607;664;2
259202;1200;6149607;664;4
272643;1272;6149607;664;3
275442;1288;6149607;664;2.5
296971;1393;6149607;664;5
324067;1534;6149607;664;4
379422;1806;6149607;664;4
425602;1997;6149607;664;2.5
456110;2131;6149607;664;4
467499;2187;6149607;664;4
570949;2671;6149607;664;4
594909;2802;6149607;664;4.5
646311;3050;6149607;664;4
646533;3054;6149607;664;4
658336;3096;6149607;664;1
699443;3279;6149607;664;4
781308;3651;6149607;664;5
886099;4126;6149607;664;4
920988;4281;6149607;664;1.5
944687;4401;6149607;664;1
945323;4406;6149607;664;2.5
961315;4475;6149607;664;4
980567;4575;6149607;664;1.5
998981;4652;6149607;664;5
1002060;4672;6149607;664;4
1037032;4817;6149607;664;1
1057579;4908;6149607;664;2
1075701;5009;6149607;664;4
1095147;5106;6149607;664;4
1095276;5107;6149607;664;4
1100277;5122;6149607;664;3.5
1132781;5280;6149607;664;4
1151068;5371;6149607;664;4
1158163;5404;6149607;664;4
1163602;5425;6149607;664;5
1206764;5613;6149607;664;2.5
1238101;5751;6149607;664;5
1282517;5949;6149607;664;3.5
1320778;6112;6149607;664;5
1458705;6730;6149607;664;4.5
1461998;6745;6149607;664;3.5
1475137;6801;6149607;664;4
1594981;7358;6149607;664;0.5
1731290;8008;6149607;664;3.5
1773859;8208;6149607;664;4.5
1774988;8210;6149607;664;4
1786690;8266;6149607;664;4
1843805;8530;6149607;664;4.5
1886672;8720;6149607;664;4
1889321;8734;6149607;664;4
1928739;8917;6149607;664;5
1943432;8987;6149607;664;4
1995531;9237;6149607;664;3.5
1208410;5619;6149943;665;4
28960;126;6152457;666;4
20999;84;6152521;667;3.5
69141;303;6152521;667;3.5
253977;1179;6152521;667;4
839539;3898;6152521;667;4
1079750;5035;6152521;667;2
1080089;5037;6152521;667;0.5
1094110;5104;6152521;667;4
1360012;6291;6152521;667;5
102812;478;6152923;668;4
481731;2262;6152923;668;4
728565;3403;6152923;668;5
778586;3633;6152923;668;0
1226257;5705;6152923;668;4
1818271;8405;6152923;668;4
1145074;5337;6156431;669;1.5
1208410;5619;6162574;670;4
986343;4600;6163602;671;0
1208410;5619;6164695;672;4
611625;2883;6167046;673;4
675111;3158;6167046;673;1.5
1189611;5541;6167046;673;4
1973989;9122;6167046;673;4
291058;1362;6171159;674;5
482393;2264;6171159;674;2
852235;3961;6171159;674;4
1284454;5956;6171159;674;4
1420820;6541;6171159;674;4
1740771;8051;6171159;674;3.5
1913880;8838;6171159;674;3
531961;2496;6171165;675;4
890553;4147;6171165;675;3
1075418;5004;6171165;675;4
1271474;5896;6171165;675;4
1355831;6269;6171165;675;1.5
1486255;6851;6171165;675;4
1551863;7158;6171165;675;4
368539;1760;6174236;676;4
466361;2185;6174236;676;4
711924;3328;6174236;676;4.5
1127288;5257;6174236;676;2.5
1139617;5313;6174236;676;2.5
1501962;6918;6174236;676;3.5
1532751;7056;6174236;676;1.5
1558574;7190;6174236;676;4
1685098;7787;6174236;676;4
1789763;8279;6174236;676;0.5
1828668;8452;6174236;676;3.5
1879358;8688;6174236;676;1
97159;447;6174891;677;4
187155;853;6174891;677;4.5
376233;1794;6174891;677;4.5
531089;2492;6174891;677;4
548308;2577;6174891;677;4.5
591203;2779;6174891;677;5
914931;4259;6174891;677;3
1290346;5976;6174891;677;1.5
1476951;6806;6174891;677;4.5
1494654;6882;6174891;677;5
1623986;7505;6174891;677;5
1629201;7530;6174891;677;2
1630377;7535;6174891;677;4
1671427;7728;6174891;677;4
1729827;8004;6174891;677;3.5
1754359;8121;6174891;677;4
1771657;8197;6174891;677;4
1826304;8442;6174891;677;4
1865606;8623;6174891;677;5
1208410;5619;6175415;678;4
1535634;7076;6180486;679;4
1208410;5619;6180949;680;4
268961;1257;6184216;681;4
305177;1432;6184216;681;4
477024;2236;6184216;681;4
1584358;7299;6184216;681;4
393753;1867;6184266;682;1
155253;707;6189203;683;4
1208410;5619;6195923;684;4
1831750;8468;6198381;685;0
1208410;5619;6204686;686;4
1208410;5619;6206262;687;4
1208410;5619;6206924;688;4
1208410;5619;6208055;689;4
1208410;5619;6210877;690;4
1208410;5619;6210935;691;4
317123;1497;6212476;692;4
978836;4565;6212476;692;4
1208410;5619;6212921;693;4
1208410;5619;6213030;694;4
42867;199;6216420;695;4
43002;203;6216420;695;4
121114;560;6216420;695;4
172182;771;6216420;695;2
176085;796;6216420;695;4
265052;1234;6216420;695;4
330953;1575;6216420;695;4
547076;2565;6216420;695;4
587044;2751;6216420;695;2.5
587790;2760;6216420;695;4
643404;3040;6216420;695;4
780049;3642;6216420;695;4
958112;4455;6216420;695;3
976837;4551;6216420;695;3.5
1153440;5385;6216420;695;4
1312767;6076;6216420;695;4
1326679;6142;6216420;695;4
1342413;6207;6216420;695;4
1372852;6348;6216420;695;4
1632882;7543;6216420;695;4
1784745;8253;6216420;695;4
1932109;8933;6216420;695;4
1946128;8997;6216420;695;4
1952176;9031;6216420;695;4
1989301;9210;6216420;695;4
1208410;5619;6221911;696;4
168047;754;6222224;697;4
168546;760;6222224;697;3
216260;1003;6222224;697;3.5
289324;1353;6222224;697;4
547920;2575;6222224;697;1
719818;3374;6222224;697;4
753208;3516;6222224;697;5
943747;4396;6222224;697;4
947067;4413;6222224;697;4
958306;4456;6222224;697;1.5
1021488;4752;6222224;697;3.5
1087090;5076;6222224;697;4
1261559;5843;6222224;697;2
1288632;5971;6222224;697;4
1506235;6940;6222224;697;4
1632724;7541;6222224;697;2
1714257;7921;6222224;697;0
1830281;8461;6222224;697;4
1208410;5619;6222379;698;4
135401;623;6224434;699;4
151388;697;6224434;699;3
160815;723;6224434;699;4
277025;1295;6224434;699;4.5
294298;1382;6224434;699;4.5
312194;1469;6224434;699;4
465459;2180;6224434;699;5
518919;2422;6224434;699;3.5
524268;2443;6224434;699;4
549952;2582;6224434;699;1
568407;2663;6224434;699;4
594269;2800;6224434;699;3.5
651650;3074;6224434;699;4
737407;3444;6224434;699;3.5
740615;3455;6224434;699;2.5
771811;3606;6224434;699;3.5
800698;3730;6224434;699;4
854009;3966;6224434;699;4
930205;4328;6224434;699;0.5
1134714;5293;6224434;699;4
1146348;5344;6224434;699;4
1179251;5492;6224434;699;4
1196618;5572;6224434;699;4
1292137;5982;6224434;699;4
1294615;5993;6224434;699;4.5
1318708;6101;6224434;699;4
1352454;6254;6224434;699;1.5
1356117;6271;6224434;699;4
1379271;6378;6224434;699;4.5
1388459;6405;6224434;699;4
1435441;6607;6224434;699;4
1492952;6874;6224434;699;4
1594451;7355;6224434;699;1.5
1638116;7573;6224434;699;4
1646956;7612;6224434;699;4
1738243;8040;6224434;699;4
1811294;8366;6224434;699;2
1835927;8488;6224434;699;3.5
1837076;8493;6224434;699;3.5
1846749;8546;6224434;699;4
1920546;8874;6224434;699;4
1938472;8962;6224434;699;4
633506;2994;6224772;700;5
897632;4172;6224772;700;1.5
485123;2274;6225441;701;4
1128610;5263;6225441;701;2.5
1157762;5402;6225441;701;4
1860088;8598;6225441;701;4
1208410;5619;6226270;702;4
76062;351;6229187;703;4
424069;1988;6229187;703;3.5
465088;2178;6229187;703;4
505315;2362;6229187;703;4
511340;2389;6229187;703;4
1808283;8355;6229187;703;3
288509;1350;6229392;704;4
518871;2421;6229392;704;4
559615;2631;6229392;704;4
655153;3087;6229392;704;4
721712;3384;6229392;704;3
762669;3559;6229392;704;4.5
923981;4296;6229392;704;4
1304574;6033;6229392;704;4
1415817;6522;6229392;704;4.5
1577283;7272;6229392;704;4
1977360;9140;6229392;704;4
1208410;5619;6230978;705;4
83704;393;6231067;706;1.5
171045;767;6231067;706;4.5
205857;939;6231067;706;1.5
224274;1037;6231067;706;5
331917;1580;6231067;706;1.5
465400;2179;6231067;706;3.5
604836;2848;6231067;706;4
629399;2972;6231067;706;3.5
756127;3528;6231067;706;5
783960;3660;6231067;706;5
786088;3672;6231067;706;4
960450;4472;6231067;706;4
997049;4643;6231067;706;4
1107951;5159;6231067;706;1.5
1753224;8112;6231067;706;5
1874634;8668;6231067;706;3
1944032;8991;6231067;706;4
1208410;5619;6231475;707;4
1208410;5619;6231715;708;4
34506;152;6234142;709;3.5
101481;472;6234142;709;4
336745;1599;6234142;709;2
513722;2396;6234142;709;4
629241;2969;6234142;709;4
926661;4308;6234142;709;4
1282568;5950;6234142;709;4
1302941;6028;6234142;709;3.5
1750070;8093;6234142;709;4
1837595;8495;6234142;709;4
155253;707;6243907;710;4
415798;1952;6251170;711;4
1398608;6447;6251170;711;4
1902439;8788;6251170;711;2
877243;4078;6256368;712;0
30281;130;6264669;713;4
58924;274;6264669;713;4
76046;350;6264669;713;4
82904;387;6264669;713;4
119081;551;6264669;713;4
191313;864;6264669;713;4
221035;1025;6264669;713;4
320654;1513;6264669;713;4
338676;1606;6264669;713;1
368437;1759;6264669;713;4
371300;1776;6264669;713;2.5
377976;1799;6264669;713;4
407072;1916;6264669;713;5
427793;2013;6264669;713;3.5
458363;2142;6264669;713;4
478944;2246;6264669;713;4
498832;2328;6264669;713;3.5
516701;2409;6264669;713;4
521573;2433;6264669;713;4
532780;2499;6264669;713;4
534177;2506;6264669;713;4.5
556627;2616;6264669;713;3
582739;2728;6264669;713;4
586269;2745;6264669;713;4
600521;2826;6264669;713;4
609876;2874;6264669;713;4
650818;3072;6264669;713;4
663397;3119;6264669;713;4
695831;3257;6264669;713;2.5
695871;3259;6264669;713;4
716710;3360;6264669;713;4.5
721250;3382;6264669;713;4
731500;3417;6264669;713;4
742324;3462;6264669;713;4.5
801687;3735;6264669;713;3.5
836443;3879;6264669;713;4
862097;4006;6264669;713;4
1008327;4700;6264669;713;4
1014585;4728;6264669;713;4
1074701;4997;6264669;713;4
1203973;5606;6264669;713;4
1225198;5698;6264669;713;3
1240658;5766;6264669;713;4
1261465;5842;6264669;713;2
1270212;5890;6264669;713;4
1280644;5940;6264669;713;4
1389959;6408;6264669;713;1
1440218;6629;6264669;713;4
1465062;6755;6264669;713;4
1521588;7001;6264669;713;3.5
1528684;7036;6264669;713;4
1547145;7132;6264669;713;1.5
1596531;7372;6264669;713;2.5
1600941;7401;6264669;713;4.5
1635247;7553;6264669;713;4.5
1636176;7557;6264669;713;2.5
1649185;7625;6264669;713;1.5
1679255;7759;6264669;713;4
1681362;7770;6264669;713;4
1701868;7865;6264669;713;3
1756105;8130;6264669;713;3.5
1821664;8422;6264669;713;4
1922382;8883;6264669;713;4.5
1995273;9235;6264669;713;4
22812;94;6264702;714;0
231760;1079;6264702;714;3.5
370089;1770;6264702;714;4
391826;1857;6264702;714;4
415999;1954;6264702;714;1
597116;2814;6264702;714;2
627044;2960;6264702;714;3.5
1090055;5088;6264702;714;3.5
1217749;5659;6264702;714;1
1291311;5981;6264702;714;5
1408155;6487;6264702;714;4
1486845;6853;6264702;714;1.5
1525610;7016;6264702;714;3.5
1623993;7506;6264702;714;4.5
1656581;7656;6264702;714;2
1942465;8982;6264702;714;4
593601;2797;6264932;715;4
640735;3024;6264932;715;4
803172;3742;6264932;715;1.5
836688;3880;6264932;715;4
930755;4330;6264932;715;3
1029480;4782;6264932;715;4
1527435;7026;6264932;715;2
37403;164;6272729;716;4
283331;1325;6272729;716;1.5
334321;1588;6272729;716;4
716805;3361;6272729;716;0
749950;3507;6272729;716;4
803275;3745;6272729;716;2.5
1056473;4900;6272729;716;4
1146447;5347;6272729;716;4
1190857;5552;6272729;716;4
1269982;5887;6272729;716;4
1327932;6151;6272729;716;4
1552106;7160;6272729;716;3
1831476;8467;6272729;716;4
1951878;9029;6272729;716;4
315038;1483;6281864;717;2
603771;2841;6281864;717;4
1289383;5974;6281864;717;4
1732499;8015;6281864;717;4
1805364;8347;6281864;717;4
214247;990;6281938;718;4
292098;1368;6281938;718;3.5
385050;1825;6281938;718;2
1648327;7618;6281938;718;4
476028;2233;6287938;719;2
516591;2408;6287938;719;4
905173;4210;6287938;719;2.5
1922878;8885;6287938;719;4
1976279;9135;6287938;719;4
479259;2251;6287939;720;4
496122;2315;6287939;720;3
529303;2476;6287939;720;3.5
569482;2666;6287939;720;1.5
594589;2801;6287939;720;4
699891;3281;6287939;720;2.5
952311;4429;6287939;720;3
1241106;5768;6287939;720;4.5
1474467;6800;6287939;720;2
1479214;6814;6287939;720;3.5
1538160;7089;6287939;720;2
1645463;7602;6287939;720;3.5
1670144;7719;6287939;720;3.5
1741746;8056;6287939;720;4
1840546;8510;6287939;720;4
351964;1667;6292828;721;4
255913;1182;6300947;722;0
1208410;5619;6302622;723;4
1327187;6145;6303928;724;2.5
1493509;6878;6303928;724;2.5
1957741;9052;6303928;724;2.5
1208410;5619;6305065;725;4
1486175;6849;6305296;726;0
75664;346;6310865;727;2.5
75975;349;6310865;727;4
161964;728;6310865;727;4
242682;1131;6310865;727;4.5
248927;1160;6310865;727;2
312386;1471;6310865;727;4
416843;1959;6310865;727;3
462885;2169;6310865;727;4
528036;2473;6310865;727;4
695521;3254;6310865;727;5
711935;3329;6310865;727;1.5
764909;3571;6310865;727;5
812931;3781;6310865;727;3.5
847714;3943;6310865;727;2.5
890809;4148;6310865;727;4
938956;4369;6310865;727;4
939073;4371;6310865;727;4.5
966229;4490;6310865;727;4
977428;4552;6310865;727;4
991203;4620;6310865;727;2
1008774;4702;6310865;727;4
1158960;5407;6310865;727;4
1168714;5450;6310865;727;1
1279985;5938;6310865;727;4
1321453;6116;6310865;727;4
1372880;6349;6310865;727;1.5
1400178;6458;6310865;727;4
1492109;6872;6310865;727;4
1566960;7224;6310865;727;4
1598717;7388;6310865;727;1
1605074;7410;6310865;727;1.5
1662568;7682;6310865;727;1.5
1703084;7868;6310865;727;2.5
1737090;8036;6310865;727;2.5
1899125;8776;6310865;727;4
1904230;8796;6310865;727;4
1912582;8830;6310865;727;2
1921015;8879;6310865;727;4
616169;2901;6311029;728;2.5
1364289;6315;6311029;728;4
1728943;7997;6311029;728;1.5
364956;1730;6311630;729;4
605226;2853;6311630;729;5
788238;3675;6311630;729;2.5
1073437;4988;6311630;729;1.5
1473963;6797;6311851;730;3.5
368036;1755;6319646;731;4
446745;2097;6319646;731;5
845482;3927;6319646;731;4
1220163;5673;6319646;731;4
1456439;6720;6319646;731;4
1577381;7273;6319646;731;4
1753603;8114;6319646;731;4
1777026;8218;6319646;731;3
1946035;8996;6319646;731;4
26108;110;6319654;732;3.5
137403;634;6319654;732;4
189124;857;6319654;732;0
278506;1307;6319654;732;4
328275;1557;6319654;732;3
346451;1643;6319654;732;3
416640;1956;6319654;732;4
454131;2127;6319654;732;1.5
473235;2219;6319654;732;4
976347;4549;6319654;732;4
1028611;4778;6319654;732;3.5
1177483;5481;6319654;732;4
1272134;5899;6319654;732;5
1290479;5978;6319654;732;1
1609368;7425;6319654;732;1
1833333;8478;6319654;732;4
104959;486;6319920;733;4
190781;862;6319920;733;4.5
473941;2220;6319920;733;4
918273;4273;6319920;733;4
1006245;4691;6319920;733;4.5
1275666;5924;6319920;733;4.5
1466233;6763;6319920;733;1
1641699;7591;6319920;733;1
1917915;8860;6319920;733;4
1920805;8877;6319920;733;5
1944602;8992;6319920;733;4.5
1985345;9183;6319920;733;4.5
393753;1867;6320358;734;0
26369;112;6320686;735;4
36005;158;6320686;735;3.5
39523;181;6320686;735;4
46691;218;6320686;735;4.5
75182;340;6320686;735;4
95443;440;6320686;735;4
136627;631;6320686;735;4
155335;708;6320686;735;2
170879;766;6320686;735;4
178400;811;6320686;735;5
206351;942;6320686;735;3.5
212064;975;6320686;735;2
214654;995;6320686;735;1.5
218524;1014;6320686;735;4
219807;1020;6320686;735;4
232944;1086;6320686;735;4
261698;1214;6320686;735;4
266586;1242;6320686;735;1.5
279010;1309;6320686;735;1.5
300182;1406;6320686;735;4
341043;1611;6320686;735;4
350905;1664;6320686;735;4
366026;1737;6320686;735;4
386052;1832;6320686;735;4
407072;1916;6320686;735;5
425793;1998;6320686;735;4
427889;2014;6320686;735;5
449148;2105;6320686;735;2.5
500650;2333;6320686;735;4
504769;2358;6320686;735;4
505085;2360;6320686;735;1.5
527246;2466;6320686;735;4
529488;2478;6320686;735;5
533681;2504;6320686;735;4
539862;2530;6320686;735;2
547121;2566;6320686;735;4
547649;2573;6320686;735;4
548609;2578;6320686;735;4
552068;2592;6320686;735;2
592133;2784;6320686;735;4
620261;2929;6320686;735;4
626139;2954;6320686;735;1
631416;2983;6320686;735;4
659489;3101;6320686;735;4
667363;3136;6320686;735;4
678899;3177;6320686;735;2
710413;3322;6320686;735;1.5
738126;3448;6320686;735;4
751273;3513;6320686;735;4
766393;3579;6320686;735;5
771723;3604;6320686;735;2
796148;3705;6320686;735;4
863797;4014;6320686;735;4
872462;4055;6320686;735;3
886042;4125;6320686;735;5
933318;4341;6320686;735;4
960728;4474;6320686;735;4
1032897;4796;6320686;735;4
1060181;4925;6320686;735;2
1075657;5007;6320686;735;4
1119548;5221;6320686;735;2.5
1134600;5290;6320686;735;2
1143718;5331;6320686;735;4
1171103;5464;6320686;735;4
1187917;5534;6320686;735;4
1239980;5763;6320686;735;4
1305302;6039;6320686;735;4
1329762;6157;6320686;735;4
1345322;6218;6320686;735;3
1357281;6275;6320686;735;2
1361415;6299;6320686;735;4
1388719;6406;6320686;735;2
1444946;6650;6320686;735;4
1446115;6658;6320686;735;3
1452709;6698;6320686;735;4
1455840;6717;6320686;735;4
1482793;6830;6320686;735;3.5
1486485;6852;6320686;735;4
1536032;7081;6320686;735;2
1559519;7192;6320686;735;4
1564913;7218;6320686;735;4
1618772;7477;6320686;735;0
1622068;7495;6320686;735;4
1632973;7544;6320686;735;5
1648084;7617;6320686;735;4
1648782;7623;6320686;735;5
1698339;7847;6320686;735;3.5
1745010;8069;6320686;735;4
1758927;8142;6320686;735;4
1760909;8151;6320686;735;4
1766646;8176;6320686;735;4
1792052;8293;6320686;735;4
1801377;8329;6320686;735;4
1835307;8485;6320686;735;2
1839780;8504;6320686;735;4
1851273;8565;6320686;735;4
1857951;8587;6320686;735;4
1865196;8620;6320686;735;2
1895579;8756;6320686;735;4
1948561;9013;6320686;735;4
1950894;9024;6320686;735;4
1951011;9025;6320686;735;4
1970088;9107;6320686;735;4
1979673;9151;6320686;735;2
1987333;9198;6320686;735;4
260449;1207;6320784;736;4
746113;3485;6320784;736;4
1074716;4998;6320784;736;2.5
876210;4074;6320786;737;3
1593171;7350;6320786;737;4
137504;635;6320884;738;4
290614;1358;6320884;738;4
592344;2785;6320884;738;4.5
1680709;7766;6320884;738;4
170594;765;6323767;739;5
223701;1036;6323767;739;2.5
666594;3133;6323767;739;4
1114370;5193;6323767;739;5
1152792;5378;6323767;739;2
1307958;6052;6323767;739;3.5
1342998;6210;6323767;739;4
1353775;6260;6323767;739;5
1535740;7077;6323767;739;1.5
1617598;7467;6323767;739;5
1700577;7859;6323767;739;4
1927706;8908;6323767;739;1.5
1941864;8979;6323767;739;3.5
1967170;9093;6323767;739;4
1985969;9187;6323767;739;3.5
32079;138;6323923;740;2
135384;622;6323923;740;5
203004;919;6323923;740;1.5
398494;1885;6323923;740;1.5
537154;2517;6323923;740;5
558737;2625;6323923;740;3.5
587829;2761;6323923;740;4
929349;4324;6323923;740;4
1004246;4685;6323923;740;4.5
1101980;5126;6323923;740;3
1437519;6616;6323923;740;4
1502154;6919;6323923;740;5
1726895;7990;6323923;740;4
1973844;9121;6323923;740;4
2259;12;6323987;741;4
39234;180;6323987;741;4
121786;562;6323987;741;5
191385;865;6323987;741;4
201354;912;6323987;741;2.5
218696;1015;6323987;741;4.5
251025;1166;6323987;741;5
261405;1210;6323987;741;4.5
354329;1682;6323987;741;3.5
355868;1691;6323987;741;4
429426;2019;6323987;741;5
658656;3098;6323987;741;4
675824;3162;6323987;741;1
682584;3190;6323987;741;4
730650;3409;6323987;741;4.5
731830;3421;6323987;741;4
820123;3811;6323987;741;4
846051;3929;6323987;741;3.5
931526;4333;6323987;741;4
1031018;4787;6323987;741;5
1045049;4856;6323987;741;4
1107396;5155;6323987;741;4
1126602;5254;6323987;741;4
1228463;5713;6323987;741;0
1269235;5880;6323987;741;4.5
1277160;5928;6323987;741;3
1281339;5944;6323987;741;0.5
1403441;6470;6323987;741;0
1515408;6972;6323987;741;4
1577237;7270;6323987;741;4
1583104;7292;6323987;741;3
1650073;7631;6323987;741;4
1663869;7685;6323987;741;0
1710590;7896;6323987;741;4.5
1907134;8810;6323987;741;3.5
1923495;8889;6323987;741;4
1937194;8954;6323987;741;5
217679;1010;6324116;742;3
342186;1619;6324116;742;4
549672;2581;6324116;742;4
633492;2993;6324116;742;2
819054;3803;6324116;742;4
836897;3881;6324116;742;4
1234828;5737;6324116;742;4
1417120;6524;6324116;742;3.5
1713613;7917;6324116;742;4.5
1842623;8520;6324116;742;4
21683;90;6324462;743;4
40943;186;6324462;743;4
47157;220;6324462;743;2.5
55183;255;6324462;743;4
114663;528;6324462;743;1.5
138931;647;6324462;743;4
196222;891;6324462;743;4
236152;1100;6324462;743;0
239970;1120;6324462;743;4
248085;1156;6324462;743;4
282525;1320;6324462;743;4
331434;1578;6324462;743;4.5
349899;1658;6324462;743;4
418880;1972;6324462;743;4
462092;2166;6324462;743;3.5
516045;2406;6324462;743;5
525862;2456;6324462;743;4.5
539000;2528;6324462;743;4.5
545729;2556;6324462;743;0
557837;2619;6324462;743;4
573450;2688;6324462;743;3.5
613119;2889;6324462;743;4
631060;2981;6324462;743;4
744899;3480;6324462;743;5
770165;3595;6324462;743;4
776583;3625;6324462;743;4.5
799385;3723;6324462;743;3
832322;3865;6324462;743;2
889227;4138;6324462;743;4
899593;4180;6324462;743;4
902746;4193;6324462;743;4
902891;4196;6324462;743;4
979243;4569;6324462;743;2.5
980118;4574;6324462;743;2
999118;4655;6324462;743;0
1057900;4909;6324462;743;5
1079086;5032;6324462;743;4
1121795;5232;6324462;743;4.5
1123992;5239;6324462;743;4
1126171;5250;6324462;743;4
1139886;5314;6324462;743;4
1157532;5401;6324462;743;4.5
1195050;5565;6324462;743;0
1199311;5585;6324462;743;3.5
1211900;5638;6324462;743;4
1217677;5658;6324462;743;0
1240035;5764;6324462;743;1.5
1244875;5783;6324462;743;3.5
1282730;5951;6324462;743;4
1289578;5975;6324462;743;5
1293150;5986;6324462;743;1
1373720;6354;6324462;743;4
1404879;6476;6324462;743;4.5
1427626;6578;6324462;743;4
1457831;6726;6324462;743;4
1464191;6751;6324462;743;4
1469551;6778;6324462;743;5
1479175;6813;6324462;743;1
1495870;6884;6324462;743;2
1506622;6943;6324462;743;4
1533590;7061;6324462;743;4
1555982;7176;6324462;743;4
1573562;7256;6324462;743;4
1616350;7461;6324462;743;4
1642676;7594;6324462;743;4
1649006;7624;6324462;743;4.5
1669353;7714;6324462;743;3.5
1686760;7794;6324462;743;4
1758609;8140;6324462;743;4
1887677;8725;6324462;743;4
1922615;8884;6324462;743;4
1939168;8966;6324462;743;4
1961495;9067;6324462;743;4
1988426;9203;6324462;743;3
544819;2553;6325514;744;0
16992;74;6328049;745;2
21833;91;6328049;745;2
22866;95;6328049;745;4
27510;119;6328049;745;2.5
48537;226;6328049;745;4
95443;440;6328049;745;3.5
116815;538;6328049;745;4
122437;563;6328049;745;4
122657;565;6328049;745;4
136064;628;6328049;745;5
200084;908;6328049;745;4
229758;1068;6328049;745;4
256070;1184;6328049;745;3
265227;1236;6328049;745;4
311207;1463;6328049;745;4
345507;1637;6328049;745;4
357332;1698;6328049;745;4
404169;1908;6328049;745;5
418109;1967;6328049;745;2
418394;1969;6328049;745;4
431457;2027;6328049;745;4
466969;2186;6328049;745;4
483456;2267;6328049;745;4
486129;2278;6328049;745;4
507523;2375;6328049;745;4
510155;2384;6328049;745;4
588574;2763;6328049;745;4
611658;2884;6328049;745;3
618239;2916;6328049;745;3
661546;3109;6328049;745;4
669615;3145;6328049;745;4
673122;3153;6328049;745;4
684400;3200;6328049;745;4
812443;3779;6328049;745;3
814825;3788;6328049;745;3.5
832623;3867;6328049;745;5
852400;3963;6328049;745;3
889611;4141;6328049;745;5
951049;4424;6328049;745;4
1022519;4757;6328049;745;4
1029598;4783;6328049;745;4
1032617;4794;6328049;745;5
1064449;4943;6328049;745;4
1096441;5111;6328049;745;2.5
1117456;5211;6328049;745;4
1118107;5214;6328049;745;1.5
1133385;5283;6328049;745;2
1218552;5664;6328049;745;4
1238204;5754;6328049;745;4
1316541;6093;6328049;745;1.5
1320453;6111;6328049;745;2.5
1374493;6355;6328049;745;3.5
1451587;6689;6328049;745;4
1525854;7017;6328049;745;2.5
1527582;7027;6328049;745;3
1574066;7260;6328049;745;2.5
1581562;7286;6328049;745;3.5
1583024;7291;6328049;745;3
1606449;7415;6328049;745;4
1612904;7446;6328049;745;4
1646585;7610;6328049;745;4
1722338;7969;6328049;745;4
1758361;8139;6328049;745;4
1793233;8297;6328049;745;4
1872684;8663;6328049;745;1.5
1886861;8722;6328049;745;4
1892588;8746;6328049;745;2
617589;2911;6329912;746;4
1844002;8532;6330292;747;0
1844002;8532;6330421;748;0.5
361001;1717;6331816;749;4.5
409910;1930;6331816;749;4.5
1410075;6494;6331816;749;4
11219;46;6332222;750;3.5
110824;511;6332222;750;5
160760;721;6332222;750;4.5
173334;780;6332222;750;4
174445;789;6332222;750;2.5
178237;810;6332222;750;4
197768;902;6332222;750;4
263962;1225;6332222;750;4.5
460651;2156;6332222;750;4
574898;2696;6332222;750;4
634274;2996;6332222;750;4
756403;3531;6332222;750;4
778153;3632;6332222;750;5
779284;3637;6332222;750;4
797087;3709;6332222;750;4
998143;4647;6332222;750;4
1066951;4958;6332222;750;4
1140432;5318;6332222;750;4.5
1170043;5458;6332222;750;4
1293456;5987;6332222;750;4
1360994;6296;6332222;750;4
1420378;6537;6332222;750;4
1542699;7111;6332222;750;4
1597551;7382;6332222;750;2.5
1627982;7526;6332222;750;4
1640634;7585;6332222;750;4
1669117;7712;6332222;750;4
1692149;7823;6332222;750;2.5
1772080;8199;6332222;750;1.5
1816606;8395;6332222;750;1
1884630;8716;6332222;750;5
1909103;8817;6332222;750;4
68409;299;6334260;751;4.5
125029;584;6334260;751;4
259386;1203;6334260;751;1
317939;1502;6334260;751;1.5
327238;1555;6334260;751;4
