"AdID";"CreateDate";"ChangeDate";"AdStatusID";"SiteID";"AdGroupID";"ParentAdID";"PropertyTypeID";"DealTypeID";"AvailableDate";"HasCableTV";"HasCellar";"HasConservatory";"HasDishwasher";"HasDryer";"HasFireplace";"HasGarden";"HasGardenhouse";"HasLift";"HasPlayground";"HasTinkerroom";"HasWashingmachine";"HasWoodStove";"IsAttic";"IsBrightly";"IsBuildingLandConnected";"IsCentral";"IsChildFriendly";"IsCornerHouse";"IsFirstTimeUse";"IsFlatShare";"IsFurnished";"IsMiddleHouse";"IsMinergieCertified";"IsNewBuilding";"IsOldBuilding";"IsQuiet";"IsRaisedGroundFloor";"IsSunny";"IsUnderBuildingLaws";"IsUnderRoof";"IsWheelchairAccessable";"NumApartments";"NumBalconies";"NumBaths";"NumBathtubs";"NumFloors";"NumParkingIndoor";"NumParkingOutdoor";"NumPorches";"NumRooms";"NumShowers";"NumSwimmingPools";"NumTerraces";"NumToilets";"YearOfConstruction";"CountryID";"Zip";"City";"Street";"Condition";"CurrencyID";"DistanceBus";"DistanceHighway";"DistanceKindergarden";"DistancePlayground";"DistancePrimarySchool";"DistanceSecondarySchool";"DistanceShoppingFacilities";"DistanceTimeBus";"DistanceTimeHighway";"DistanceTimeShoppingFacilities";"DistanceTrainStation";"DistanceUniversity";"Floor";"Flooring";"LivingSpace";"BuildingArea";"BalconyMeters";"GardenMeters";"Heating";"LastModifiedOnSite";"MinergieGeneral";"GrossRent";"NetRent";"SideCost";"PurchasePrice";"Orientation";"ParkingIndoorText";"ParkingOutdoorText";"PetsAllowed";"PhoneType";"RenovationYear";"Situation";"StoveType";"ViewText";"Volume";"VendorCity";"VendorCountry";"VendorPriority";"VendorType";"VendorWebsite";"VendorZIP";"FlatRate";"PriceModel";"LastCreateMessageID";"LastUpdateMessageID";"LastDeleteMessageID";"LastMutatedMessageID";"GeoPosQuality";"GeoDataSource";"LevenshteinMatch";"LevenshteinFactor";"GeoPosX";"GeoPosY";"GeoPosLng";"GeoPosLat";"GeoSystem";"District";"StreetNumber";"ComparisPoints";"ComparisPrice";"ComparisPriceMin";"ComparisPriceMax";"CommunityID";"CommunityName";"UsefulArea";"PriceTypeID";"DuplicateGroupID";"LastPriceChangeDate";"LastPriceChange";"OverallPriceChange";"LocationID";"PartialMatch";"RealEstateID";"DeleteDate";"SiteIDOriginal"
3327101;2009-05-14 12:50:42.743;2009-11-02 10:02:06.250;-1;203;168035;3327101;1;10;2009-07-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;1;3.5;NULL;NULL;NULL;2;2005;8;6252;Dagmersellen;Faselimatt;neuwertig;1;NULL;NULL;NULL;ca. 500 m;NULL;ca. 500 m;NULL;NULL;NULL;NULL;ca. 500 m;ca. 500 m;2;NULL;88;NULL;NULL;NULL;Gas-Heizung;NULL;NULL;1490;1320;170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Glaskeramik;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;25058137;25072720;25249007;NULL;9;GOO;0;0;229433;641381;7.9848986000;47.2145384000;1;Amt Willisau;7;4.34700921774932;1430.14029654117;1430.14029654117;1430.14029654117;1125;Dagmersellen;NULL;NULL;3475924;NULL;NULL;NULL;135183;0;1861888;2009-05-28 11:09:05.653;NULL
3356184;2009-05-29 02:01:34.263;2016-04-21 14:22:15.283;20;201;8853669;3356184;21;20;9999-12-31 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;1;1;NULL;6;NULL;NULL;NULL;NULL;1990;8;3967;Vercorin;NULL;NULL;1;100;NULL;NULL;NULL;NULL;NULL;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;278;NULL;NULL;NULL;NULL;21.03.2016 10:20:54;NULL;NULL;NULL;NULL;1150000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Vercorin;CH;NULL;NULL;NULL;3967;NULL;NULL;25256050;158237723;107683292;NULL;4;Google;0;0;122867;607107;7.5308060000;46.2571940000;1;District de Sierre;NULL;NULL;NULL;NULL;NULL;6232;Chalais;NULL;1;12231539;2014-07-10 21:34:03.113;0;-21;418118;0;2448317;NULL;NULL
3400214;2009-06-18 12:33:15.227;2016-04-21 14:22:21.837;20;201;3253221;3400214;13;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;1;NULL;1;NULL;NULL;NULL;NULL;1978;8;3967;Chalais VS;Route d'Anniviers;NULL;1;100;NULL;NULL;NULL;NULL;NULL;250;NULL;NULL;NULL;NULL;NULL;2;NULL;28;NULL;NULL;NULL;NULL;10.02.2016 11:29:11;NULL;NULL;NULL;NULL;75000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Vercorin;CH;NULL;NULL;NULL;3967;NULL;NULL;25494703;158237740;107683371;NULL;6;Google;0;0;121556;608393;7.5474718000;46.2453863000;1;District de Sierre;NULL;NULL;NULL;NULL;NULL;6232;Chalais;NULL;1;5086104;NULL;NULL;0;243053;0;2737525;NULL;NULL
3408087;2009-06-22 21:27:08.357;2010-03-31 15:33:24.083;-1;200;3408087;3408087;4;20;2009-06-14 00:00:00.000;NULL;NULL;NULL;NULL;NULL;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;0;NULL;0;0;0;0;NULL;0;NULL;0;0;NULL;NULL;1;NULL;NULL;2;NULL;1;NULL;4.5;NULL;0;0;NULL;1860;NULL;1981;Vex;NULL;NULL;1;10 m;7 m;NULL;NULL;NULL;NULL;100 m;NULL;NULL;NULL;NULL;NULL;NULL;NULL;91;316;NULL;NULL;NULL;01.03.2010 18:04:14;0;NULL;NULL;NULL;230000;NULL;NULL;NULL;0;NULL;1991;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;25553048;29138587;29660402;NULL;5;GOO;0;0;117000;597394;7.4048865000;46.2044484000;1;District d'Hérens;NULL;NULL;NULL;NULL;NULL;6089;Vex;NULL;NULL;5149277;NULL;NULL;NULL;4536;0;2777146;2010-03-31 15:33:24.070;NULL
3441056;2009-07-06 22:23:00.593;2012-05-14 14:07:07.923;-1;203;3362124;3441056;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;2710;Tavannes;La Combe aux Borgnes;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;540000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Biel/Bienne;NULL;NULL;NULL;http://www.engelmannimmo.ch;2502;NULL;NULL;25739644;39572280;54015856;NULL;6;Google;0;0;229643;581935;7.2001344000;47.2174736000;1;District de Moutier;NULL;NULL;NULL;NULL;NULL;713;Tavannes;NULL;NULL;4968173;2011-02-12 03:58:54.877;NULL;0;84397;1;2663397;2012-05-14 14:07:07.910;NULL
3557687;2009-09-05 18:46:23.873;2016-04-21 19:44:42.400;20;201;8826983;3557687;20;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;1;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;2540;Grenchen;Molerweg;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;160;NULL;NULL;NULL;NULL;14.04.2016 14:23:34;NULL;NULL;NULL;NULL;817000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Grenchen;CH;NULL;NULL;NULL;2540;NULL;NULL;26511444;158269846;125611606;NULL;6;Google;0;0;227539;595746;7.3824874000;47.1987807000;1;Bezirk Lebern;NULL;NULL;NULL;NULL;NULL;2546;Grenchen;NULL;1;8028718;2014-05-13 04:43:49.823;9;21;36025;0;2663423;NULL;NULL
3681949;2009-10-21 19:02:37.050;2015-03-16 05:11:18.437;20;209;3681949;3681949;21;20;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;8;NULL;NULL;NULL;NULL;NULL;8;6984;Pura TI;NULL;NULL;1;400;NULL;NULL;NULL;NULL;NULL;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;365;821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2050000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1300;Lugano-Paradiso;CH;NULL;NULL;www.camathiasre.com;6902;NULL;10;27150187;136575184;NULL;NULL;5;Google;0;0;93323;710603;8.8658723000;45.9824234000;1;Distretto di Lugano;NULL;NULL;NULL;NULL;NULL;5216;Pura;NULL;1;6072089;2012-02-21 16:02:22.780;5;5;5;0;3374642;NULL;NULL
3684775;2009-10-22 19:48:49.463;2016-02-15 05:33:23.087;20;209;3684775;3684775;1;20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;6900;Paradiso TI;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;210;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2100000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Lugano-Paradiso;CH;NULL;NULL;www.camathiasre.com;6902;NULL;10;27163765;154235261;NULL;NULL;5;Google;0;0;96441;717124;8.9507851000;46.0093660000;1;Distretto di Lugano;NULL;4.83190526442936;2200021.64746504;2200021.64746504;2200021.64746504;5192;Lugano;NULL;1;4826938;NULL;NULL;0;505;0;2579531;NULL;NULL
3698465;2009-10-28 22:05:02.093;2010-07-20 13:51:02.813;-1;203;3212718;3698465;1;10;9999-12-31 00:00:00.000;1;1;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;1;5;NULL;NULL;NULL;1.5;NULL;NULL;NULL;1;NULL;8;6314;Unterägeri;Binzenmatt;frisch renoviert;1;ca. 100 m;NULL;NULL;NULL;NULL;NULL;ca. 100 m;NULL;NULL;NULL;NULL;NULL;2;NULL;53;NULL;NULL;NULL;Oelheizung;NULL;NULL;1260;1140;120;NULL;NULL;NULL;Abstellplatz ungedeckt;NULL;NULL;2006;NULL;Glaskeramik;Bergsicht;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27225166;NULL;31488938;29581394;9;GOO;0;0;221324;686490;8.5787656000;47.1372451000;1;Kanton Zug;9;4.82151503981403;1293.54248803087;1293.54248803087;1293.54248803087;1701;Baar;NULL;NULL;5066596;NULL;NULL;NULL;247950;0;2725347;2010-07-20 13:51:02.780;NULL
3699624;2009-10-29 14:40:15.127;2010-06-16 11:35:41.503;-1;204;3699624;3699624;1;10;2010-03-01 00:00:00.000;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;0;0;NULL;NULL;NULL;2000;Neuchâtel;Rue des Troncs;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;21.04.2010 03:49:04;NULL;2300;1850;450;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27230938;29950674;30863228;NULL;9;GOO;0;0;203724;559098;6.9010113000;46.9833148000;1;District de Neuchâtel;2;NULL;NULL;NULL;NULL;6458;Neuchâtel;NULL;NULL;4766420;NULL;NULL;NULL;173461;0;2545688;2010-06-16 11:35:41.487;NULL
3714823;2009-11-05 08:52:31.263;2011-04-21 11:06:37.300;-1;204;3714823;3714823;14;20;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;0;0;NULL;NULL;NULL;6372;Ennetmoos;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;166;NULL;NULL;NULL;NULL;11/8/2010 8:33:52 PM;NULL;NULL;NULL;NULL;1690000;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27299695;34054193;35476220;NULL;5;GOO;0;0;199214;667812;8.3292592000;46.9405596000;1;Kanton Nidwalden;NULL;NULL;NULL;NULL;NULL;1506;Ennetmoos;NULL;NULL;5144545;NULL;NULL;NULL;76361;0;2774141;2010-12-24 07:21:00.460;NULL
3742224;2009-11-17 20:13:44.723;2014-08-08 11:32:31.487;20;209;3742224;3742224;1;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;NULL;8;6942;Savosa;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;135;NULL;12;NULL;NULL;NULL;NULL;2430;2180;250;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Massagno;CH;NULL;NULL;www.debernardis.ch;6900;NULL;10;27417091;124617301;NULL;NULL;4;Google;0;0;97559;716659;8.9450550000;46.0195019000;1;Distretto di Lugano;NULL;NULL;0;0;0;5221;Savosa;NULL;5;4255805;NULL;NULL;0;72185;0;2255355;NULL;NULL
3754438;2009-11-23 19:33:42.673;2010-01-08 22:27:41.963;-1;200;3754438;3754438;18;10;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;0;NULL;0;0;0;0;NULL;0;NULL;0;0;NULL;NULL;1;NULL;NULL;4;1;1;NULL;4.5;NULL;0;0;NULL;NULL;NULL;8865;Bilten;Hauptstrasse;NULL;1;20 m;700 m;NULL;NULL;NULL;NULL;100 m;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;23.11.2009 12:08:50;0;1350;1000;350;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27500495;NULL;27667808;NULL;9;GOO;0;0;223199;720036;9.0213741000;47.1488724000;1;Kanton Glarus;38;NULL;NULL;NULL;NULL;1630;Glarus Nord;NULL;NULL;5300264;NULL;NULL;NULL;341719;0;2871869;2009-12-03 20:41:00.533;NULL
3840368;2010-01-05 01:25:09.103;2015-05-25 11:43:24.263;20;200;3840368;3840368;2;10;2015-05-24 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;9100;Herisau;Kasernenstrasse;NULL;1;5;3000;NULL;NULL;NULL;NULL;200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16;NULL;NULL;NULL;NULL;NULL;NULL;620;620;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28025178;139676031;114236669;NULL;9;Google;0;0;250424;739773;9.2899987000;47.3898047000;1;Bezirk Hinterland;74;NULL;NULL;NULL;NULL;3001;Herisau;16;5;5190887;2010-02-26 21:05:24.923;3;3;74073;0;2802861;NULL;NULL
3896151;2010-01-26 18:14:58.843;2016-03-18 08:52:30.680;-1;201;14170257;3896151;1;10;2016-02-12 21:12:02.627;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;4932;Lotzwil;Meisenweg;NULL;1;NULL;NULL;500;NULL;500;NULL;250;NULL;NULL;NULL;NULL;NULL;2;NULL;99;NULL;NULL;NULL;NULL;12.02.2016 15:10:54;NULL;1510;1240;270;NULL;NULL;NULL;NULL;NULL;NULL;2015;NULL;NULL;NULL;NULL;Bern;CH;NULL;NULL;NULL;3014;NULL;NULL;28269422;154181850;156015193;NULL;9;GOO;0;0;227369;626340;7.7862251000;47.1967433000;1;Amtsbezirk Aarwangen;1;NULL;0;0;0;332;Madiswil;NULL;5;13286466;NULL;NULL;NULL;65088;0;5307720;2016-03-18 08:52:30.650;NULL
3896793;2010-01-26 18:39:50.240;2011-03-22 12:42:02.440;-2;203;3896793;3896793;1;10;2010-04-01 00:00:00.000;NULL;1;NULL;NULL;1;NULL;NULL;NULL;NULL;1;NULL;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;2;1;NULL;NULL;NULL;NULL;4.5;1;NULL;NULL;2;1991;8;6330;Cham;Sonneggstrasse;frisch renoviert;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;114.9;NULL;NULL;NULL;NULL;NULL;NULL;2800;2500;300;NULL;NULL;NULL;NULL;NULL;NULL;2010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28271892;NULL;NULL;29246148;9;GOO;0;0;226384;677612;8.4626175000;47.1838555000;1;Kanton Zug;33;4.20307496460735;2635.49785788115;2635.49785788115;2635.49785788115;1702;Cham;NULL;NULL;5358618;NULL;NULL;NULL;6826;0;2907977;2010-03-06 06:08:03.613;NULL
3909334;2010-02-01 14:10:49.550;2016-04-21 13:03:10.277;20;201;3909334;3909334;23;10;2016-04-21 13:03:10.200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;1073;Savigny VD;Chemin de la Verne;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17.03.2015 08:28:59;NULL;40;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Lausanne;CH;NULL;NULL;NULL;1005;NULL;NULL;28610221;158227988;107683420;NULL;9;Google;0;0;154391;545603;6.7295125000;46.5385919000;1;District de Lavaux-Oron;1;NULL;NULL;NULL;NULL;5611;Savigny;NULL;5;5364352;NULL;NULL;0;74140;0;2911456;NULL;NULL
3909352;2010-02-01 14:11:01.647;2016-04-01 08:47:50.053;-1;201;7849166;3909352;23;10;2016-04-01 05:57:03.457;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1986;8;1163;Etoy VD;Route de la Plantay;NULL;1;400;NULL;300;NULL;300;5000;400;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;06.01.2016 06:10:06;NULL;50;50;0;NULL;NULL;NULL;NULL;1;NULL;1986;NULL;NULL;NULL;NULL;Lausanne;CH;NULL;NULL;NULL;1007;NULL;NULL;28610239;156780789;156793356;NULL;6;Google;0;0;147339;522007;6.4231282000;46.4728211000;1;District de Morges;NULL;NULL;NULL;NULL;NULL;5636;Etoy;NULL;5;7284845;NULL;NULL;0;264358;0;4197148;2016-04-01 08:47:50.023;NULL
3910159;2010-02-01 15:05:22.610;2016-04-21 14:22:22.057;20;201;8853683;3910159;27;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;3967;Vercorin;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2662;NULL;NULL;NULL;21.03.2016 10:21:29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Vercorin;CH;NULL;NULL;NULL;3967;NULL;NULL;28611958;158237741;107683438;NULL;4;Google;0;0;122867;607107;7.5308060000;46.2571940000;1;District de Sierre;NULL;NULL;NULL;NULL;NULL;6232;Chalais;NULL;2;8023086;2015-01-25 14:01:13.383;2147483647;2147483647;418118;0;4636409;NULL;NULL
3910549;2010-02-01 17:11:48.933;2016-04-25 16:43:01.687;-1;201;3910549;3910549;23;10;2016-04-21 23:22:36.713;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;4104;Oberwil;Passage;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;06.05.2015 10:21:48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Oberwil;CH;NULL;NULL;NULL;4104;NULL;NULL;28613159;158290821;158502083;NULL;6;Google;0;0;262680;609067;7.5589915000;47.5148016000;1;Bezirk Arlesheim;NULL;NULL;NULL;NULL;NULL;2771;Oberwil (BL);NULL;5;7382547;NULL;NULL;0;375531;0;4573448;2016-04-25 16:43:01.687;NULL
3910550;2010-02-01 17:11:49.480;2016-04-21 23:22:36.683;20;201;3910550;3910550;25;10;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;4102;Binningen;Schafmattweg;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17.03.2015 08:37:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Basel;CH;NULL;NULL;NULL;4002;NULL;NULL;28613160;158290820;107683441;NULL;9;Google;0;0;264261;609926;7.5704302000;47.5290085000;1;Bezirk Arlesheim;67A;NULL;NULL;NULL;NULL;2765;Binningen;NULL;5;12881297;NULL;NULL;0;74157;0;5088997;NULL;NULL
3911309;2010-02-01 19:34:55.503;2016-03-15 22:33:35.567;20;201;3911309;3911309;25;10;2016-03-15 22:33:35.520;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;4144;Arlesheim;Steinweg;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15.02.2016 10:34:07;NULL;120;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Basel;CH;NULL;NULL;NULL;4002;NULL;NULL;28618314;155864835;35412251;NULL;9;GOO;0;0;259956;612897;7.6097582000;47.4902387000;1;Bezirk Arlesheim;7;NULL;NULL;NULL;NULL;2763;Arlesheim;5;5;13300191;NULL;NULL;NULL;49666;0;2912691;NULL;NULL
